strategy,puzzle_file,runtime,backtracks,max_depth,recursive_calls
1,puzzles\puzzle_438.cnf,1.5195152759552002,0,0,3
2,puzzles\puzzle_438.cnf,1.5159416198730469,0,0,3
3,puzzles\puzzle_438.cnf,5.583378791809082,0,0,42
1,puzzles\puzzle_439.cnf,1.4189317226409912,0,0,1
2,puzzles\puzzle_439.cnf,1.527043104171753,0,0,1
3,puzzles\puzzle_439.cnf,1.444093942642212,0,0,1
1,puzzles\puzzle_44.cnf,1.4392571449279785,0,0,2
2,puzzles\puzzle_44.cnf,1.4694106578826904,0,0,4
3,puzzles\puzzle_44.cnf,3.4903550148010254,0,0,25
1,puzzles\puzzle_440.cnf,2.27135968208313,0,0,1
2,puzzles\puzzle_440.cnf,1.5156047344207764,0,0,1
3,puzzles\puzzle_440.cnf,1.4167349338531494,0,0,1
1,puzzles\puzzle_441.cnf,1.5611870288848877,0,0,3
2,puzzles\puzzle_441.cnf,1.492983102798462,1,0,7
3,puzzles\puzzle_441.cnf,1.6132729053497314,0,0,2
1,puzzles\puzzle_442.cnf,1.582878589630127,5,0,14
2,puzzles\puzzle_442.cnf,1.535827398300171,0,0,3
3,puzzles\puzzle_442.cnf,43.87317943572998,158,0,371
1,puzzles\puzzle_443.cnf,1.578766107559204,0,0,19
2,puzzles\puzzle_443.cnf,1.5765082836151123,0,0,7
3,puzzles\puzzle_443.cnf,18.764400005340576,28,0,92
1,puzzles\puzzle_444.cnf,1.4545021057128906,0,0,3
2,puzzles\puzzle_444.cnf,1.4998400211334229,0,0,5
3,puzzles\puzzle_444.cnf,2.014014482498169,0,0,4
1,puzzles\puzzle_445.cnf,1.5422031879425049,1,0,9
2,puzzles\puzzle_445.cnf,1.5995588302612305,8,0,26
3,puzzles\puzzle_445.cnf,17.372329235076904,112,0,245
1,puzzles\puzzle_446.cnf,1.7302217483520508,2,0,18
2,puzzles\puzzle_446.cnf,1.4750800132751465,0,0,14
3,puzzles\puzzle_446.cnf,6.10922908782959,4,0,31
1,puzzles\puzzle_447.cnf,1.5420668125152588,4,0,16
2,puzzles\puzzle_447.cnf,1.4839491844177246,0,0,4
3,puzzles\puzzle_447.cnf,6.5048606395721436,8,0,36
1,puzzles\puzzle_448.cnf,1.5135653018951416,0,0,2
2,puzzles\puzzle_448.cnf,1.45219087600708,0,0,3
3,puzzles\puzzle_448.cnf,1.566730260848999,0,0,4
1,puzzles\puzzle_449.cnf,1.489074945449829,0,0,3
2,puzzles\puzzle_449.cnf,1.4745473861694336,0,0,2
3,puzzles\puzzle_449.cnf,2.1910319328308105,0,0,17
1,puzzles\puzzle_45.cnf,1.565361499786377,0,0,13
2,puzzles\puzzle_45.cnf,2.3809447288513184,0,0,4
3,puzzles\puzzle_45.cnf,8.448551177978516,22,0,83
1,puzzles\puzzle_450.cnf,1.4325346946716309,0,0,1
2,puzzles\puzzle_450.cnf,1.4444007873535156,0,0,1
3,puzzles\puzzle_450.cnf,1.4443962574005127,0,0,1
1,puzzles\puzzle_451.cnf,2.6866531372070312,2,0,8
2,puzzles\puzzle_451.cnf,1.6532196998596191,7,0,24
3,puzzles\puzzle_451.cnf,11.129475831985474,8,0,69
1,puzzles\puzzle_452.cnf,2.821718692779541,59,0,130
2,puzzles\puzzle_452.cnf,1.620591163635254,1,0,10
3,puzzles\puzzle_452.cnf,7.9912800788879395,24,0,56
1,puzzles\puzzle_453.cnf,1.5080163478851318,0,0,1
2,puzzles\puzzle_453.cnf,2.011960983276367,0,0,1
3,puzzles\puzzle_453.cnf,1.7225117683410645,0,0,1
1,puzzles\puzzle_454.cnf,1.4879789352416992,0,0,6
2,puzzles\puzzle_454.cnf,1.492741584777832,5,0,18
3,puzzles\puzzle_454.cnf,1.9175136089324951,5,0,15
1,puzzles\puzzle_455.cnf,1.4963798522949219,0,0,6
2,puzzles\puzzle_455.cnf,1.580838680267334,3,0,10
3,puzzles\puzzle_455.cnf,2.9376466274261475,0,0,8
1,puzzles\puzzle_456.cnf,1.5348398685455322,0,0,5
2,puzzles\puzzle_456.cnf,2.7977089881896973,0,0,3
3,puzzles\puzzle_456.cnf,9.492754936218262,50,0,112
1,puzzles\puzzle_457.cnf,1.4685275554656982,0,0,4
2,puzzles\puzzle_457.cnf,1.8562507629394531,0,0,2
3,puzzles\puzzle_457.cnf,7.342141389846802,15,0,53
1,puzzles\puzzle_458.cnf,1.4740269184112549,0,0,4
2,puzzles\puzzle_458.cnf,1.5274083614349365,4,0,13
3,puzzles\puzzle_458.cnf,3.7726902961730957,0,0,16
1,puzzles\puzzle_459.cnf,2.642988920211792,0,0,4
2,puzzles\puzzle_459.cnf,1.5780909061431885,0,0,3
3,puzzles\puzzle_459.cnf,1.6057069301605225,0,0,4
1,puzzles\puzzle_46.cnf,1.5090670585632324,0,0,13
2,puzzles\puzzle_46.cnf,1.4758386611938477,0,0,6
3,puzzles\puzzle_46.cnf,9.711983919143677,10,0,49
1,puzzles\puzzle_460.cnf,1.5245647430419922,1,0,7
2,puzzles\puzzle_460.cnf,1.4932327270507812,0,0,4
3,puzzles\puzzle_460.cnf,3.022268295288086,4,0,24
1,puzzles\puzzle_461.cnf,1.5016884803771973,0,0,5
2,puzzles\puzzle_461.cnf,1.555901288986206,0,0,5
3,puzzles\puzzle_461.cnf,3.686220645904541,0,0,16
1,puzzles\puzzle_462.cnf,1.6152997016906738,0,0,1
2,puzzles\puzzle_462.cnf,1.5312061309814453,0,0,1
3,puzzles\puzzle_462.cnf,1.422785997390747,0,0,1
1,puzzles\puzzle_463.cnf,1.5141980648040771,0,0,3
2,puzzles\puzzle_463.cnf,1.5584449768066406,1,0,7
3,puzzles\puzzle_463.cnf,3.269566297531128,6,0,43
1,puzzles\puzzle_464.cnf,1.530869960784912,0,0,8
2,puzzles\puzzle_464.cnf,1.5172405242919922,0,0,2
3,puzzles\puzzle_464.cnf,22.994909524917603,73,0,195
1,puzzles\puzzle_465.cnf,1.5414862632751465,2,0,15
2,puzzles\puzzle_465.cnf,1.4706170558929443,0,0,3
3,puzzles\puzzle_465.cnf,8.33297348022461,30,0,88
1,puzzles\puzzle_466.cnf,1.4624059200286865,1,0,9
2,puzzles\puzzle_466.cnf,1.5335123538970947,1,0,8
3,puzzles\puzzle_466.cnf,2.401061534881592,0,0,17
1,puzzles\puzzle_467.cnf,1.5836658477783203,3,0,15
2,puzzles\puzzle_467.cnf,1.750638723373413,12,0,34
3,puzzles\puzzle_467.cnf,18.034794569015503,64,0,163
1,puzzles\puzzle_468.cnf,1.4740712642669678,1,0,12
2,puzzles\puzzle_468.cnf,1.482299566268921,0,0,2
3,puzzles\puzzle_468.cnf,18.33805227279663,60,0,150
1,puzzles\puzzle_469.cnf,1.4441101551055908,0,0,1
2,puzzles\puzzle_469.cnf,1.5137746334075928,0,0,1
3,puzzles\puzzle_469.cnf,1.5040435791015625,0,0,1
1,puzzles\puzzle_47.cnf,1.4715642929077148,0,0,1
2,puzzles\puzzle_47.cnf,1.4779856204986572,0,0,1
3,puzzles\puzzle_47.cnf,2.2517268657684326,0,0,1
1,puzzles\puzzle_470.cnf,1.5408909320831299,0,0,3
2,puzzles\puzzle_470.cnf,1.4762096405029297,1,0,5
3,puzzles\puzzle_470.cnf,1.9575433731079102,0,0,12
1,puzzles\puzzle_471.cnf,1.4663417339324951,0,0,9
2,puzzles\puzzle_471.cnf,1.512418270111084,1,0,13
3,puzzles\puzzle_471.cnf,1.999291181564331,0,0,10
1,puzzles\puzzle_472.cnf,1.5560166835784912,0,0,4
2,puzzles\puzzle_472.cnf,1.5084104537963867,0,0,3
3,puzzles\puzzle_472.cnf,3.059251070022583,0,0,21
1,puzzles\puzzle_473.cnf,1.6877706050872803,14,0,37
2,puzzles\puzzle_473.cnf,1.4615490436553955,0,0,4
3,puzzles\puzzle_473.cnf,23.79955816268921,119,0,266
1,puzzles\puzzle_474.cnf,1.4441657066345215,0,0,4
2,puzzles\puzzle_474.cnf,1.4624054431915283,0,0,3
3,puzzles\puzzle_474.cnf,18.665806531906128,73,0,182
1,puzzles\puzzle_475.cnf,1.4871573448181152,2,0,10
2,puzzles\puzzle_475.cnf,1.482490062713623,0,0,4
3,puzzles\puzzle_475.cnf,2.2901675701141357,0,0,14
1,puzzles\puzzle_476.cnf,1.5162920951843262,0,0,7
2,puzzles\puzzle_476.cnf,1.5041899681091309,0,0,7
3,puzzles\puzzle_476.cnf,2.445497512817383,0,0,2
1,puzzles\puzzle_477.cnf,1.53755784034729,0,0,6
2,puzzles\puzzle_477.cnf,1.4636471271514893,0,0,8
3,puzzles\puzzle_477.cnf,3.2836709022521973,0,0,25
1,puzzles\puzzle_478.cnf,1.5687575340270996,5,0,25
2,puzzles\puzzle_478.cnf,1.507951021194458,2,0,11
3,puzzles\puzzle_478.cnf,17.472456455230713,50,0,122
1,puzzles\puzzle_479.cnf,1.7134933471679688,4,0,17
2,puzzles\puzzle_479.cnf,1.5111851692199707,0,0,5
3,puzzles\puzzle_479.cnf,5.0120275020599365,15,0,50
1,puzzles\puzzle_48.cnf,1.4458410739898682,0,0,1
2,puzzles\puzzle_48.cnf,1.4980404376983643,0,0,1
3,puzzles\puzzle_48.cnf,1.5172219276428223,0,0,1
1,puzzles\puzzle_480.cnf,1.4874849319458008,0,0,1
2,puzzles\puzzle_480.cnf,1.4979219436645508,0,0,1
3,puzzles\puzzle_480.cnf,2.3270397186279297,0,0,1
1,puzzles\puzzle_481.cnf,1.5298800468444824,0,0,5
2,puzzles\puzzle_481.cnf,1.478607416152954,0,0,3
3,puzzles\puzzle_481.cnf,9.187970161437988,20,0,76
1,puzzles\puzzle_482.cnf,2.4867141246795654,0,0,8
2,puzzles\puzzle_482.cnf,1.7280967235565186,1,0,12
3,puzzles\puzzle_482.cnf,10.164445638656616,0,0,46
1,puzzles\puzzle_483.cnf,2.819340467453003,45,0,105
2,puzzles\puzzle_483.cnf,1.7971410751342773,12,0,32
3,puzzles\puzzle_483.cnf,102.47383308410645,379,0,791
1,puzzles\puzzle_484.cnf,1.4570212364196777,0,0,2
2,puzzles\puzzle_484.cnf,1.5037603378295898,0,0,2
3,puzzles\puzzle_484.cnf,2.4140126705169678,0,0,32
1,puzzles\puzzle_485.cnf,1.5136144161224365,1,0,11
2,puzzles\puzzle_485.cnf,1.577803373336792,1,0,10
3,puzzles\puzzle_485.cnf,15.582262992858887,30,0,84
1,puzzles\puzzle_486.cnf,1.4931375980377197,0,0,4
2,puzzles\puzzle_486.cnf,1.505014419555664,0,0,3
3,puzzles\puzzle_486.cnf,11.07774019241333,0,0,24
1,puzzles\puzzle_487.cnf,1.5011799335479736,0,0,3
2,puzzles\puzzle_487.cnf,1.4680800437927246,0,0,5
3,puzzles\puzzle_487.cnf,1.5929021835327148,0,0,4
1,puzzles\puzzle_488.cnf,1.493678092956543,0,0,2
2,puzzles\puzzle_488.cnf,2.7352116107940674,0,0,4
3,puzzles\puzzle_488.cnf,1.8455183506011963,0,0,6
1,puzzles\puzzle_489.cnf,1.5431616306304932,1,0,14
2,puzzles\puzzle_489.cnf,1.5751662254333496,2,0,7
3,puzzles\puzzle_489.cnf,8.884989023208618,0,0,53
1,puzzles\puzzle_49.cnf,1.6335558891296387,0,0,6
2,puzzles\puzzle_49.cnf,1.6122543811798096,1,0,6
3,puzzles\puzzle_49.cnf,10.482564210891724,17,0,65
1,puzzles\puzzle_490.cnf,2.5496246814727783,0,0,1
2,puzzles\puzzle_490.cnf,1.5493814945220947,0,0,1
3,puzzles\puzzle_490.cnf,1.4569027423858643,0,0,1
1,puzzles\puzzle_491.cnf,1.5807385444641113,8,0,23
2,puzzles\puzzle_491.cnf,1.5145466327667236,4,0,12
3,puzzles\puzzle_491.cnf,3.492292642593384,9,0,37
1,puzzles\puzzle_492.cnf,1.4770352840423584,4,0,15
2,puzzles\puzzle_492.cnf,2.0342860221862793,2,0,12
3,puzzles\puzzle_492.cnf,3.504375457763672,0,0,14
1,puzzles\puzzle_493.cnf,1.5037815570831299,0,0,1
2,puzzles\puzzle_493.cnf,1.5438876152038574,0,0,1
3,puzzles\puzzle_493.cnf,1.5057406425476074,0,0,1
1,puzzles\puzzle_494.cnf,1.4681951999664307,0,0,2
2,puzzles\puzzle_494.cnf,1.5300483703613281,0,0,2
3,puzzles\puzzle_494.cnf,6.085442066192627,4,0,30
1,puzzles\puzzle_495.cnf,1.8197340965270996,11,0,34
2,puzzles\puzzle_495.cnf,1.4610438346862793,0,0,4
3,puzzles\puzzle_495.cnf,47.139382123947144,198,0,437
1,puzzles\puzzle_496.cnf,1.4811270236968994,1,0,11
2,puzzles\puzzle_496.cnf,1.5609409809112549,1,0,8
3,puzzles\puzzle_496.cnf,13.844708919525146,35,0,104
1,puzzles\puzzle_497.cnf,1.6103248596191406,19,0,51
2,puzzles\puzzle_497.cnf,1.6439509391784668,14,0,37
3,puzzles\puzzle_497.cnf,7.349372148513794,6,0,30
1,puzzles\puzzle_498.cnf,1.4774506092071533,0,0,1
2,puzzles\puzzle_498.cnf,1.5053918361663818,0,0,1
3,puzzles\puzzle_498.cnf,1.5034589767456055,0,0,1
1,puzzles\puzzle_499.cnf,1.5864970684051514,1,0,9
2,puzzles\puzzle_499.cnf,1.6532340049743652,10,0,23
3,puzzles\puzzle_499.cnf,10.444544792175293,12,0,39
1,puzzles\puzzle_5.cnf,1.4679734706878662,0,0,1
2,puzzles\puzzle_5.cnf,1.508120059967041,0,0,1
3,puzzles\puzzle_5.cnf,1.5223896503448486,0,0,1
1,puzzles\puzzle_50.cnf,1.488724708557129,0,0,6
2,puzzles\puzzle_50.cnf,2.5188276767730713,5,0,22
3,puzzles\puzzle_50.cnf,6.235304355621338,6,0,35
1,puzzles\puzzle_500.cnf,1.4887158870697021,11,0,29
2,puzzles\puzzle_500.cnf,1.4441986083984375,0,0,4
3,puzzles\puzzle_500.cnf,2.331587553024292,10,0,36
1,puzzles\puzzle_501.cnf,1.9145328998565674,0,0,1
2,puzzles\puzzle_501.cnf,2.2827467918395996,0,0,1
3,puzzles\puzzle_501.cnf,1.52773118019104,0,0,1
1,puzzles\puzzle_502.cnf,1.420806646347046,0,0,1
2,puzzles\puzzle_502.cnf,1.4992079734802246,0,0,1
3,puzzles\puzzle_502.cnf,1.5047540664672852,0,0,1
1,puzzles\puzzle_503.cnf,1.4752283096313477,0,0,8
2,puzzles\puzzle_503.cnf,1.5384953022003174,3,0,16
3,puzzles\puzzle_503.cnf,6.926907062530518,12,0,43
1,puzzles\puzzle_504.cnf,1.5458431243896484,8,0,22
2,puzzles\puzzle_504.cnf,1.5804333686828613,2,0,7
3,puzzles\puzzle_504.cnf,11.25460410118103,3,0,64
1,puzzles\puzzle_505.cnf,1.4799230098724365,0,0,8
2,puzzles\puzzle_505.cnf,1.578106164932251,3,0,11
3,puzzles\puzzle_505.cnf,10.795618295669556,30,0,97
1,puzzles\puzzle_506.cnf,1.5866749286651611,0,0,3
2,puzzles\puzzle_506.cnf,1.4678175449371338,3,0,15
3,puzzles\puzzle_506.cnf,32.89568781852722,82,0,232
1,puzzles\puzzle_507.cnf,1.523951530456543,3,0,17
2,puzzles\puzzle_507.cnf,1.5030977725982666,0,0,2
3,puzzles\puzzle_507.cnf,2.2646024227142334,0,0,14
1,puzzles\puzzle_508.cnf,1.5076768398284912,0,0,4
2,puzzles\puzzle_508.cnf,2.6519763469696045,0,0,5
3,puzzles\puzzle_508.cnf,2.019871234893799,0,0,4
1,puzzles\puzzle_509.cnf,1.4651708602905273,0,0,1
2,puzzles\puzzle_509.cnf,1.5280632972717285,0,0,1
3,puzzles\puzzle_509.cnf,1.4897994995117188,0,0,1
1,puzzles\puzzle_51.cnf,1.4756760597229004,0,0,1
2,puzzles\puzzle_51.cnf,1.5025691986083984,0,0,1
3,puzzles\puzzle_51.cnf,1.4562294483184814,0,0,1
1,puzzles\puzzle_510.cnf,1.590785264968872,4,0,20
2,puzzles\puzzle_510.cnf,2.2893970012664795,1,0,8
3,puzzles\puzzle_510.cnf,7.91517972946167,17,0,71
1,puzzles\puzzle_511.cnf,1.447427749633789,0,0,3
2,puzzles\puzzle_511.cnf,1.5854153633117676,2,0,12
3,puzzles\puzzle_511.cnf,28.217023372650146,53,0,158
1,puzzles\puzzle_512.cnf,1.4635498523712158,0,0,1
2,puzzles\puzzle_512.cnf,1.48380446434021,0,0,1
3,puzzles\puzzle_512.cnf,2.2879672050476074,0,0,1
1,puzzles\puzzle_513.cnf,1.5708696842193604,0,0,1
2,puzzles\puzzle_513.cnf,1.4367575645446777,0,0,1
3,puzzles\puzzle_513.cnf,1.4479258060455322,0,0,1
1,puzzles\puzzle_514.cnf,1.497267484664917,0,0,5
2,puzzles\puzzle_514.cnf,1.5030438899993896,0,0,6
3,puzzles\puzzle_514.cnf,2.7320590019226074,0,0,5
1,puzzles\puzzle_515.cnf,1.5213525295257568,0,0,10
2,puzzles\puzzle_515.cnf,1.599306583404541,7,0,26
3,puzzles\puzzle_515.cnf,19.02852749824524,79,0,183
1,puzzles\puzzle_516.cnf,1.4541428089141846,0,0,1
2,puzzles\puzzle_516.cnf,1.5154449939727783,0,0,1
3,puzzles\puzzle_516.cnf,1.4801521301269531,0,0,1
1,puzzles\puzzle_517.cnf,1.556483268737793,0,0,2
2,puzzles\puzzle_517.cnf,1.5965187549591064,2,0,11
3,puzzles\puzzle_517.cnf,2.217831611633301,0,0,8
1,puzzles\puzzle_518.cnf,1.8221001625061035,0,0,2
2,puzzles\puzzle_518.cnf,2.072953462600708,0,0,2
3,puzzles\puzzle_518.cnf,2.7578368186950684,0,0,20
1,puzzles\puzzle_519.cnf,1.4982824325561523,0,0,3
2,puzzles\puzzle_519.cnf,1.4737467765808105,0,0,2
3,puzzles\puzzle_519.cnf,3.848334550857544,0,0,28
1,puzzles\puzzle_52.cnf,1.4543001651763916,0,0,1
2,puzzles\puzzle_52.cnf,1.4866232872009277,0,0,1
3,puzzles\puzzle_52.cnf,2.6349406242370605,0,0,1
1,puzzles\puzzle_520.cnf,1.5687799453735352,13,0,32
2,puzzles\puzzle_520.cnf,1.4854214191436768,1,0,5
3,puzzles\puzzle_520.cnf,2.188194513320923,0,0,10
1,puzzles\puzzle_521.cnf,1.4817767143249512,0,0,1
2,puzzles\puzzle_521.cnf,1.4770324230194092,0,0,1
3,puzzles\puzzle_521.cnf,1.4550039768218994,0,0,1
1,puzzles\puzzle_522.cnf,1.474637746810913,0,0,2
2,puzzles\puzzle_522.cnf,1.8591892719268799,0,0,6
3,puzzles\puzzle_522.cnf,2.912984848022461,0,0,14
1,puzzles\puzzle_523.cnf,1.5424461364746094,0,0,1
2,puzzles\puzzle_523.cnf,1.5273313522338867,0,0,1
3,puzzles\puzzle_523.cnf,1.4839668273925781,0,0,1
1,puzzles\puzzle_524.cnf,1.5169026851654053,0,0,1
2,puzzles\puzzle_524.cnf,1.526581048965454,0,0,1
3,puzzles\puzzle_524.cnf,1.4855468273162842,0,0,1
1,puzzles\puzzle_525.cnf,1.4685277938842773,0,0,1
2,puzzles\puzzle_525.cnf,2.5290467739105225,0,0,1
3,puzzles\puzzle_525.cnf,1.7308497428894043,0,0,1
1,puzzles\puzzle_526.cnf,1.546616554260254,0,0,5
2,puzzles\puzzle_526.cnf,1.4680089950561523,1,0,9
3,puzzles\puzzle_526.cnf,2.4013848304748535,0,0,12
1,puzzles\puzzle_527.cnf,1.485621690750122,0,0,1
2,puzzles\puzzle_527.cnf,1.4707746505737305,0,0,1
3,puzzles\puzzle_527.cnf,1.4844472408294678,0,0,1
1,puzzles\puzzle_528.cnf,1.7405519485473633,12,0,37
2,puzzles\puzzle_528.cnf,2.2500576972961426,1,0,11
3,puzzles\puzzle_528.cnf,20.859966278076172,69,0,166
1,puzzles\puzzle_529.cnf,1.4901659488677979,0,0,6
2,puzzles\puzzle_529.cnf,1.4897992610931396,0,0,6
3,puzzles\puzzle_529.cnf,7.383720636367798,19,0,50
1,puzzles\puzzle_53.cnf,1.5989763736724854,0,0,5
2,puzzles\puzzle_53.cnf,1.537079095840454,3,0,10
3,puzzles\puzzle_53.cnf,2.593008279800415,0,0,16
1,puzzles\puzzle_530.cnf,1.5027225017547607,0,0,4
2,puzzles\puzzle_530.cnf,1.5261991024017334,1,0,10
3,puzzles\puzzle_530.cnf,2.0737850666046143,0,0,8
1,puzzles\puzzle_531.cnf,2.2803876399993896,0,0,8
2,puzzles\puzzle_531.cnf,1.5097236633300781,0,0,3
3,puzzles\puzzle_531.cnf,1.8782248497009277,0,0,4
1,puzzles\puzzle_532.cnf,1.5262813568115234,0,0,8
2,puzzles\puzzle_532.cnf,1.4884841442108154,0,0,7
3,puzzles\puzzle_532.cnf,4.153874635696411,0,0,37
1,puzzles\puzzle_533.cnf,1.457608938217163,0,0,5
2,puzzles\puzzle_533.cnf,1.6158571243286133,0,0,4
3,puzzles\puzzle_533.cnf,14.169535398483276,28,0,86
1,puzzles\puzzle_534.cnf,1.7796330451965332,0,0,5
2,puzzles\puzzle_534.cnf,1.5154368877410889,1,0,9
3,puzzles\puzzle_534.cnf,2.9979019165039062,0,0,16
1,puzzles\puzzle_535.cnf,1.5253686904907227,0,0,9
2,puzzles\puzzle_535.cnf,1.4724969863891602,1,0,5
3,puzzles\puzzle_535.cnf,2.1175975799560547,0,0,17
1,puzzles\puzzle_536.cnf,1.4625465869903564,0,0,2
2,puzzles\puzzle_536.cnf,1.4530494213104248,0,0,2
3,puzzles\puzzle_536.cnf,1.627082109451294,0,0,4
1,puzzles\puzzle_537.cnf,2.4285550117492676,0,0,7
2,puzzles\puzzle_537.cnf,1.8434529304504395,21,0,53
3,puzzles\puzzle_537.cnf,1.9873661994934082,0,0,3
1,puzzles\puzzle_538.cnf,1.511780023574829,1,0,8
2,puzzles\puzzle_538.cnf,1.4932384490966797,0,0,3
3,puzzles\puzzle_538.cnf,2.1364998817443848,0,0,12
1,puzzles\puzzle_539.cnf,1.530886173248291,3,0,18
2,puzzles\puzzle_539.cnf,1.4789223670959473,1,0,8
3,puzzles\puzzle_539.cnf,2.6467087268829346,0,0,4
1,puzzles\puzzle_54.cnf,1.4919757843017578,0,0,1
2,puzzles\puzzle_54.cnf,1.4082024097442627,0,0,1
3,puzzles\puzzle_54.cnf,1.4976000785827637,0,0,1
1,puzzles\puzzle_540.cnf,1.4785699844360352,0,0,4
2,puzzles\puzzle_540.cnf,1.520231008529663,2,0,7
3,puzzles\puzzle_540.cnf,2.3884501457214355,0,0,20
1,puzzles\puzzle_541.cnf,1.477668046951294,0,0,4
2,puzzles\puzzle_541.cnf,1.5543372631072998,0,0,3
3,puzzles\puzzle_541.cnf,2.686812162399292,0,0,8
1,puzzles\puzzle_542.cnf,1.4910223484039307,1,0,7
2,puzzles\puzzle_542.cnf,1.5238144397735596,0,0,4
3,puzzles\puzzle_542.cnf,3.66325306892395,0,0,22
1,puzzles\puzzle_543.cnf,1.4611260890960693,0,0,2
2,puzzles\puzzle_543.cnf,1.48722505569458,0,0,5
3,puzzles\puzzle_543.cnf,1.896263837814331,0,0,16
1,puzzles\puzzle_544.cnf,2.731891632080078,1,0,12
2,puzzles\puzzle_544.cnf,1.5873572826385498,1,0,11
3,puzzles\puzzle_544.cnf,6.2244696617126465,20,0,75
1,puzzles\puzzle_545.cnf,1.5755259990692139,6,0,25
2,puzzles\puzzle_545.cnf,1.6129496097564697,7,0,26
3,puzzles\puzzle_545.cnf,21.836416244506836,97,0,214
1,puzzles\puzzle_546.cnf,1.439039707183838,0,0,3
2,puzzles\puzzle_546.cnf,1.4688720703125,2,0,7
3,puzzles\puzzle_546.cnf,3.0145297050476074,0,0,18
1,puzzles\puzzle_547.cnf,1.5329620838165283,0,0,5
2,puzzles\puzzle_547.cnf,1.4983024597167969,0,0,4
3,puzzles\puzzle_547.cnf,2.647001028060913,0,0,10
1,puzzles\puzzle_548.cnf,1.580597162246704,0,0,7
2,puzzles\puzzle_548.cnf,1.606823205947876,0,0,5
3,puzzles\puzzle_548.cnf,4.673255443572998,0,0,16
1,puzzles\puzzle_549.cnf,1.5172996520996094,3,0,20
2,puzzles\puzzle_549.cnf,1.4877135753631592,1,0,11
3,puzzles\puzzle_549.cnf,18.885562896728516,76,0,171
1,puzzles\puzzle_55.cnf,1.50752854347229,2,0,14
2,puzzles\puzzle_55.cnf,1.4739007949829102,0,0,2
3,puzzles\puzzle_55.cnf,4.321109056472778,0,0,12
1,puzzles\puzzle_550.cnf,1.4917793273925781,0,0,3
2,puzzles\puzzle_550.cnf,1.4814884662628174,0,0,3
3,puzzles\puzzle_550.cnf,1.4909803867340088,0,0,2
1,puzzles\puzzle_551.cnf,1.6216824054718018,6,0,23
2,puzzles\puzzle_551.cnf,2.3996784687042236,0,0,8
3,puzzles\puzzle_551.cnf,8.808147430419922,20,0,53
1,puzzles\puzzle_552.cnf,1.4478111267089844,0,0,4
2,puzzles\puzzle_552.cnf,1.4260666370391846,0,0,4
3,puzzles\puzzle_552.cnf,2.8337061405181885,0,0,17
1,puzzles\puzzle_553.cnf,1.6380703449249268,0,0,5
2,puzzles\puzzle_553.cnf,1.5478441715240479,2,0,9
3,puzzles\puzzle_553.cnf,5.675508975982666,16,0,56
1,puzzles\puzzle_554.cnf,1.463104009628296,1,0,5
2,puzzles\puzzle_554.cnf,1.4749317169189453,0,0,2
3,puzzles\puzzle_554.cnf,1.5933055877685547,0,0,8
1,puzzles\puzzle_555.cnf,2.775710105895996,0,0,2
2,puzzles\puzzle_555.cnf,1.5085253715515137,0,0,4
3,puzzles\puzzle_555.cnf,1.5060608386993408,0,0,2
1,puzzles\puzzle_556.cnf,1.6218791007995605,7,0,29
2,puzzles\puzzle_556.cnf,1.64894700050354,12,0,35
3,puzzles\puzzle_556.cnf,25.361396074295044,73,0,180
1,puzzles\puzzle_557.cnf,1.5052149295806885,0,0,6
2,puzzles\puzzle_557.cnf,1.6299927234649658,8,0,30
3,puzzles\puzzle_557.cnf,15.720536947250366,52,0,131
1,puzzles\puzzle_558.cnf,1.479379415512085,0,0,6
2,puzzles\puzzle_558.cnf,1.4673852920532227,0,0,4
3,puzzles\puzzle_558.cnf,1.9610674381256104,0,0,12
1,puzzles\puzzle_559.cnf,1.47821044921875,0,0,1
2,puzzles\puzzle_559.cnf,2.692883014678955,0,0,1
3,puzzles\puzzle_559.cnf,1.5645627975463867,0,0,1
1,puzzles\puzzle_56.cnf,1.4620246887207031,0,0,9
2,puzzles\puzzle_56.cnf,1.5644400119781494,2,0,15
3,puzzles\puzzle_56.cnf,13.966671466827393,42,0,122
1,puzzles\puzzle_560.cnf,1.524937391281128,0,0,1
2,puzzles\puzzle_560.cnf,1.459726333618164,0,0,1
3,puzzles\puzzle_560.cnf,1.4615015983581543,0,0,1
1,puzzles\puzzle_561.cnf,1.4895410537719727,0,0,1
2,puzzles\puzzle_561.cnf,1.4454152584075928,0,0,1
3,puzzles\puzzle_561.cnf,1.473921537399292,0,0,1
1,puzzles\puzzle_562.cnf,2.290335178375244,0,0,1
2,puzzles\puzzle_562.cnf,1.5226869583129883,0,0,1
3,puzzles\puzzle_562.cnf,1.4954807758331299,0,0,1
1,puzzles\puzzle_563.cnf,1.517441749572754,0,0,5
2,puzzles\puzzle_563.cnf,1.4901375770568848,0,0,2
3,puzzles\puzzle_563.cnf,70.30198311805725,229,0,494
1,puzzles\puzzle_564.cnf,1.4311199188232422,0,0,1
2,puzzles\puzzle_564.cnf,1.469367504119873,0,0,1
3,puzzles\puzzle_564.cnf,1.5314898490905762,0,0,1
1,puzzles\puzzle_565.cnf,1.5809173583984375,7,0,25
2,puzzles\puzzle_565.cnf,1.476574420928955,0,0,2
3,puzzles\puzzle_565.cnf,10.253161191940308,56,0,130
1,puzzles\puzzle_566.cnf,1.547804355621338,4,0,15
